id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
3bad3d0c-b14c-4ec4-a203-a124976139a0,medmcqa,True statements about parotid gland,A,"The duct runs forwards for a sho distance between the buccinator and the oral mucosa. Finally, the duct turns medically and opens into the vestibule of the mouth(gingivobuccal vestibule)opposite the crown of the upper second molar tooth. Notes: Parotid abscess may be caused by spread of infection from the opening of parotid duct in the mouth cavity. <img src="" /> REF.BDC VOL.3,Sixth edition pg 110",models/gemini-2.0-flash,A,A,Correct
17b8471f-d82c-4236-a843-66e19ce561b0,medmcqa,Which of the following statement is false about hydrocele?,B,Treatment of Hydrocele Congenital Hydrocele: Usually spontaneous obliteration by 2 years age. If persists then Herniotomy. Treatment of Vaginal Hydrocele 1. Small hydrocele: Lord's procedure (Plication of sac)Q 2. Medium hydrocele: Jaboulay's procedure (Eversion of sac)Q 3. Large hydrocele: Excision of sacQ,models/gemini-2.0-flash,B,B,Correct
0efb3876-ad2b-44d1-99c9-73c50708d75b,medmcqa,The main difference between dental stone and dental plaster is:,C,,models/gemini-2.0-flash,C,C,Correct
fa6f9581-fb3b-49be-b366-c97793f765ff,medmcqa,A normally developing 10 months old child should be able to do all of the following except –,D,"A child starts trying to build a tower of cubes (2 cubes) by the age of 1 year.

About other options

Child can stand with support by 9 months.
Child can play peak-a-boo game by 10 months.
Child can pick up a pellet with thumb and index finger (pincer grasp) by 9 months.",models/gemini-2.0-flash,D,D,Correct
2d7752b3-6526-4bba-90a1-b7862767573b,medmcqa,Lines of Blaschko&;s are along,C,"Blaschko&;s lines, are lines of normal cell development in the skin. These lines are invisible under normal conditions.",models/gemini-2.0-flash,C,C,Correct
864d863c-3c3f-4f72-b1dc-bf0ec9e8d0c3,medmcqa,All the teeth in patient’s mouth are similarly affected as shown in the radiograph. What is the most likely anomaly?,B,"Dentinal dysplasia
Dentinal dysplasia is an inherited condition affecting both dentitions. It is divided into two types: Type I (radicular dentinal dysplasia) and Type II (coronal dentinal dysplasia). It occurs less frequently than dentinogenesis imperfecta.
Clinical features
Type I is the more frequent type. Teeth erupt normally with no obvious abnormality but rapidly develop mobility resulting from limited root support. In type II, the deciduous teeth are similar to those in dentinogenesis imperfecta, whereas the permanent teeth appear normal.
Radiological signs
In Type I, all the teeth, except the canines, have extremely short roots. The roots are conical or blunted. There is pulpal obliteration and the inferior aspects of the crown exhibit linear crescent-shaped radiolucent lines. Periapical radiolucencies are commonly seen associated with non-carious teeth in Type I dentinal dysplasia. In Type II dentinal dysplasia, obliteration of the pulp occurs post eruption in the deciduous dentition. In the permanent dentition, there is alteration in the configuration of the pulp resulting in enlarged pulp chambers extending well down into the root. The pulp contains multiple calcifications.
Ref: Interpreting Dental Radiographs by Keith Horner, Jon Rout and Vivian E Rushton",models/gemini-2.0-flash,A,A,Incorrect
4ad3b836-706a-47a9-9ccc-68d9feb2f5e7,medmcqa,Middle aged female with mass in sella turcica hormone increased is -,A,"The sella turcica is a saddle shaped depression of the sphenoid bone.
It forms the caudal border of the pituitary gland. Sella turcica is an anatomically complex area with a number of different potential pathologies especially neoplastic process.
Pathologies of sella turcica can lead to important clinical presentations such as hormonal imbalances from pathologies affecting the pituitary gland and neurological symptoms from the mass effect.
Sella turcica is critically located as several structures pass close to it due to compression of the adjacent structures.

Important anatomical structures related to sella

Optic chiasm
Pituiatry gland
Internal carotids​
Gavernous sinus and cranial nerves
Sphenoid sinuses",models/gemini-2.0-flash,A,A,Correct
3d26c59a-23b7-4f94-bd3a-46c52e94717f,medmcqa,Hyoid bone fracture most common occurs in ?,A,"Ans. is 'a' i.e., Manual strangulation As manual strangulation (throttling) is among the most violent form of asphyxia, hyoid fracture and other injury to neck structures is more common.",models/gemini-2.0-flash,A,A,Correct
e8e89c2e-3ded-4f79-8b72-c4c15b0e0022,medmcqa,"""Acute Meningoencephalitis"" is caused by:",B,Nageleria,models/gemini-2.0-flash,B,B,Correct
d700bd56-0b0c-44cc-9099-5986224e73ba,medmcqa,The process of destroying all microbes including spores is called :,D,,models/gemini-2.0-flash,D,D,Correct
6ff91b9c-ef2d-4e23-8bbe-91abe79cf929,medmcqa,All are major symptoms of sinusitis except,D,"According to Rhinosinusitis task force definition of sinusitis,Major criteria-Facial pain, pressure, congestion, nasal obstruction, nasal/postnasal discharge, hyposmia and feverMinor criteria- Headache, halitosis, and dental painRef: Hazarika; 3rd ed; Pg 328",models/gemini-2.0-flash,D,D,Correct
fd69db25-3857-40ab-acb4-d7aedc45b959,medmcqa,Most sensitive nerve fiber to hypoxia,B,Question repeated,models/gemini-2.0-flash,C,C,Incorrect
344ff8fd-3b80-4311-9f67-a5f54e3e0fff,medmcqa,Nasal septum is formed except by,D,"The bony pa is formed by: 1.Vomer 2.Perpendicular plate of ethmoid 3.Nasal spine of frontal bone 4.Rostrum of sphenoid 5.Nasal crest of nasal, palatine and maxillary bones. NOTES: The cailaginous pa is formed by; 1.Septal cailage 2.Septal process of inferior nasal cailages The cuticular pa is formed by; 1.Fibrofatty tissue Ref.BDC volume3,Sixth edition pg 240",models/gemini-2.0-flash,C,C,Incorrect
041f5188-7539-4b9a-8784-b7ebf0f10021,medmcqa,Metoprolol is preferred over Propranolol as it: September 2010,A,"Ans. A: Is more potent in blocking beta-1 receptors Metoprolol is cardioselective beta blocker, more potent in blocking beta-1 than beta-2 adrenergic receptors.",models/gemini-2.0-flash,A,A,Correct
6acbf6b1-7c5c-42a8-a0f9-cae7485b9eb3,medmcqa,"All will predispose to atherosclerosis, except",C,"Elevated plasma levels of  homocysteine are associated with increased risk of atherosclerosis, thrombosis and hypertension.
Lipoprotein A inhibits fibrinolysis, therefore predisposes to atherosclerosis.
Atherosclerosis (Greek  athere-mush)  is a complex disease characterized by thickening or hardening of arteries due to the accumulation of lipids (particularly cholesterol, free, and esterified), collagen, fibrous tissue, proteoglycans, calcium deposits, etc. in the inner arterial wall. 
Satyanarayana, Ed 3, Pg No 152",models/gemini-2.0-flash,C,C,Correct
c4dbe11c-2ef0-4043-adcb-5a068e9afe0e,medmcqa,"Most serious complication seen in other eye after traumatic injury to one eye: March 2005, September 2008",C,"Ans. C: Sympathetic ophthalmia Sympathetic ophthalmia (SO) is a condition in which serious inflammation attacks the sound eye after injury (including intraocular surgeries) to the other. It is the most dreaded complication of unilateral severe eye injury, as it can leave the patient completely blind. Symptoms may develop from days to several years after a penetrating eye injury. Sympathetic ophthalmia is thought to be an autoimmune inflammatory response toward ocular antigens, specifically a delayed hypersensitivity to melanin-containing structures from the outer segments of the photoreceptor layer of the retina. It is thought that Louis Braille, who injured his left eye as a child, lost vision in his right eye due to SO Floating spots and loss of accommodation are among the earliest symptoms. The disease may progress to severe iridocyclitis with pain and photophobia. Commonly the eye remains relatively painless while the inflammatory disease spreads through the uvea. The retina, however, usually remains uninvolved. Papilledema, secondary glaucoma, vitiligo and poliosis of the eyelashes may accompany SO. Diagnosis is clinical, seeking a history of eye injury. An impoant differential diagnosis is Vogt-Koyanagi-Harada syndrome (VKH), which is thought to have the same pathogenesis, without a history of surgery or penetrating eye injury. Definitive prevention of SO requires prompt (within the first 7 to 10 days following injury) enucleation of the injured eye. Evisceration--the removal of the contents of the globe while leaving the sclera and extraocular muscles intact--is easier to perform, offers long-term orbital stability, and is more aesthetically pleasing. But evisceration may lead to a higher incidence of SO compared to enucleation. Immunosuppressive therapy is the mainstay of treatment for SO. When initiated promptly following injury, it is effective in controlling the inflammation and improving the prognosis.",models/gemini-2.0-flash,C,C,Correct
efdbc8fc-57c6-4154-b35f-0907d23ad414,medmcqa,Least commonly seen in conduct disorder seen in girls:-,C,"Conduct disorder - Persistent pattern of antisocial behavior in which the individual repeatedly breaks social rules and carries out aggressive acts.in conduct disorder they do it deliberately usually characterized by aggression and violation of the rights of others boys with conduct disorder show physical & relationship aggression but In girls relationship aggression is more predominant than physical aggression children with conduct disorder usually have behaviors characterized by aggression to persons or animals, destruction of propey, deceitfulness or theft, and multiple violations of rules, such as truancy from school.",models/gemini-2.0-flash,C,C,Correct
4a4c2a4f-37d5-469b-a65e-107ee1b863da,medmcqa,Which of the following aminoglycosides has the highest nephrotoxicity?,D,,models/gemini-2.0-flash,D,D,Correct
3d486b16-b896-442c-8c67-2e9530e89fce,medmcqa,Least conduction velocity is seen in:,A,,models/gemini-2.0-flash,A,A,Correct
70b9add1-240f-481d-828b-c58c8fe422cf,medmcqa,Familial adenomatous polyposis is characterized by all except,A,"Familial adenomatous polyposis (FAP) Is a rare, inherited condition caused by a defect in the adenomatous polyposis coli (APC) gene - located in 5q 21 chromosome. FAP is autosomal dominant- >50% chance of inheritance in family members Has > 100 adenomatous polyps 100% RISK of malignancy Polyp formation - by 15 yrs. 100% develop malignancy - by 40 yrs. TOC: Total proctocolectomy + ileal pouch-anal anastomosis (TPC + IPAA) M/C/C of death after TPC = Peri-ampullary Ca (polyps in duodenum - periampullary region) Two variants of FAP Gardner's syndrome Osteoma (mandible) Congenital hyperophy of the retinal pigmented epithelium (CHRPE) lesions Sebaceous cysts Benign lymphoid polyposis of ileum Desmoid tumors Supernumerary teeth Turcot's syndrome: Brain tumors Medulloblastoma - m/c associated with FAP Glioblastoma multiforme - m/c associated with HNPCC",models/gemini-2.0-flash,A,A,Correct
40ae648a-18eb-4a2e-9f36-61f10e1caa20,medmcqa,"In Steiner's analysis, SNA demonstrates:",B,"Relating the Maxilla to the Skull: The angle SNA is formed by joining the lines S-N and N-A . The mean reading for this angle is 82°.
Steiners analysis demonstrates the position of maxilla and mandible in relation to the cranial base. 
If the angular reading is more than 82°, it would indicate a relative forward positioning or protrusion of the maxilla. Conversely, should the reading be less than 82°, it would indicate a relative backward or recessive location of the maxilla.",models/gemini-2.0-flash,B,B,Correct
7e269e71-d868-4733-a3d5-26ab218f1880,medmcqa,. Sulphasalazine is NOT used for the treatment of-,C,"Sulhasalazine is not used for treatment of sarcoidosis As a treatment for sarcoidosis, these drugs are most likely to be effective in people who have skin symptoms or a high level of calcium in their blood. Hydroxychloroquine (Plaquenil) and chloroquine (Aralen) are antimalarial drugs that are used to treat sarcoidosis Ref Davidson 23rd edtion pg 981",models/gemini-2.0-flash,C,C,Correct
fa1ba371-3b43-4adc-8c74-f121d9323965,medmcqa,Post traumatic stress disorder is differentiated from other anxiety disorders by which of the following symptoms?,B,"This question is not about the diagnostic features of PTSD. This is about the differential diagnosis. PTSD is an anxiety disorder and it shares symptoms with other disorders. Impoant features in distinguishing the condition are given below. Differential diagnosis: Point 1: Etiologically significant trauma should be present for a diagnosis of PTSD. E.g. A traumatic event in the past. Point 2: 'Intentionality' or 'aboutness' is an impoant factor for PTSD. Nightmares, flashbacks or reliving experiences should be related to the past event. PTSD concerns memory - Intrusion of past stressors into the present. Point 3: Avoid a 'stimulus' or 'activity' that provokes the memory of the past event. In the above question, only reliving experience is mentioned as connected to the past experiences. Hence, that is the answer for this question. All other symptoms can be see in other anxiety disorders. Ref: Kaplan & Sadock's, Comprehensive Textbook of Psychiatry, 9th Edition, Page 2659",models/gemini-2.0-flash,B,B,Correct
88396977-bf8d-4ece-a0fc-575f404283d8,medmcqa,Which muscle is responsible for unlocking of knee?,A,"Ans. A PopliteusRef: BDC, vol II pg. 155* Quadriceps femoris is the main and only extensor of knee.* It produces locking action as a result of medial rotation of the femur during the last stage of extension.* To reverse this lock popliteus muscle comes into action and does so by the lateral rotation of femurRemember: Lock is: Quadriceps femoris muscle and, Key is popliteus muscle.Muscles producing movements at the knee jointMovementPrincipal musclesA. Flexion * Biceps femoris* Semitendinosus* SemimembranosusB. ExtensionQuadriceps femorisC. Medial rotation of flexed leg* Popliteus* Semimembranosus* SemitendinosusD. Lateral rotation of flexed leg * Biceps femorisExtra Mile* Quadriceps femoris incudes: Rectus femoris, Vastus Lateralis, Vastis Medialis, Vastus Intermedius.* Rectus femoris is also known as ""kicking muscle""",models/gemini-2.0-flash,A,A,Correct
1815507f-a0d9-4c6a-a954-8e44adbac33e,medmcqa,Polymorphic ventricular tachycardia can occur when terfenadine(antihistaminic):,C,"Torsades de pointes (polymorphic ventricular tachycardia) occurs when terfenadine is taken in higher doses or when hepatic metabolism is impaired by disease or by drugs which inhibit the cytochrome P450 responsible for metabolism of terfenadine. Drugs include erythromycin, clarithromycin, ketoconazole and itraconazole. Azithromycin and fluconazole that are excreted unchanged in the urine have not been associated with impaired metabolism of terfenadine. Terfenadine blocks the delayed rectifier potassium channels and prolongs cardiac repolarization and the QT interval.",models/gemini-2.0-flash,B,B,Incorrect
186ba321-f9f4-4bd3-9680-24c873078dda,medmcqa,Which component transfers four protons:,A,A i.e. NADH-Q Oxidoreductase; C i.e. Cytochrome C-Q oxidoreductase,models/gemini-2.0-flash,B,B,Incorrect
d59ca3dc-2b96-40aa-8223-e981776414be,medmcqa,"All of the following are true about Asthma, Except:",D,"Answer is D (Small airways are not involved): Asthma involves both large and small airways but alveoli are not involved Charcot Leyden crystals may be seen in sputum: Pathology by woolf lsr (1998)/434 Sputum from Asthmatics show ceain characteristic features, including charcot leydencrystas The microscopically identifiable features described in sputum are three 'C's Charcot Leyden crystals - Derived from granules of eosnophils andfbund only in Asthma Curshmann spirals - Curiously twisted casts of airways : Whorls of shed epethelium Creola bodies - Clumps of cells or isolated metaplastic cells Reversible Airflow obstruction is a charachteristic feature (Davidsons 18th/55, 326) Reversible Bronchoconstriction is the hallmark of Asthma The charachteristic feature of Asthma is Intermittent and Reversible airflow obstruction. Narrowing of airways is usually reversible, but in some patients with chronic asthma there may be an element of irreversible airflow obstruction Asthma involves both large and small airways Asthma involves Large and small airways hut not alveoli - 'Allergic Diseases: Diagnosis Treatment' 3rd/ 120 The large and small airways are both involved in Asthma -'Childhood Asthma: Diagnosis, Treatment & Management' r/15 Intermittent Asthma responds better to bronchodilator therapy than persistant Asthma Bronchodilators are effective drugs for the treatment of acute exacerbations or intermittent episodes of Asthma but they are not sufficient to control asthma in patients with persistant symptoms (persistant asthma) Bronchodilators are not sufficient to control Asthma in patients with persistant symptoms'",models/gemini-2.0-flash,D,D,Correct
f266abec-35bb-4c01-87b8-021c6642f20d,medmcqa,"In emergency, which aery can be safely ligated ?",A,Ans. is 'a' i.e. Internal iliac,models/gemini-2.0-flash,A,A,Correct
09fbf2ac-da41-49f6-bb49-78f2ed4855de,medmcqa,Late metabolic acidosis is seen in-,B,"Ans. is 'b' i.e., Preterm baby getting cow milk Late metabolic acidosis (LMA) o Late metabolic acidosis is a special type of acidosis in apparently healthy premature infant. o This hyperchloremic acidosis appeares during second and third week of life, and resolves spontaneously within a couple of weeks. Definition ""An acidosis occuring after second day of life, in which base excess values are lower than -5meq/L on two consecutive estimations done at least 24 hours apa"". Etiology o Prematurity is the most impoant single predisposing factor in the development of LMA. o The incidence varies considerably depending upon the gestational maturity and protein content of feeding formula. o In preterm neonates fed on a modified cow's milk the risk of developing LMA is very high.",models/gemini-2.0-flash,B,B,Correct
5eede647-0b0b-4e9e-b1de-221700c58f1a,medmcqa,Chemotherapeutic drugs can cause?,C,"Ans. is 'c' i.e., Both necrosis and apoptosis o Injurious stimuli, e.g., radiation, cytotoxic anticancer durgs, heat and hypoxia, can induce apoptosis if the insult is mild, but large doses of same stimuli result in necrotic cell death.",models/gemini-2.0-flash,C,C,Correct
f2531634-72e7-48a7-81f6-177d58425bfd,medmcqa,Which of the following nerve is involved in Frey's syndrome?,C,"Syndrome (Gustatory Sweating) aka auriculotemporal syndrome: Frey's syndrome arises as a complication of parotid surgery usually manifesting several months after the operation. lt is characterised by sweating and flushing of the preauricular skin during mastication causing nuisance to the person or social embarrassment. It is the result of damage to auriculotemporal nerve and aberrant innervation of sweat glands by parasympathetic secretomotor fibres which were destined for the parotid. Now instead of causing salivary secretion from the parotid, they cause secretion from the sweat glands. The condition can be treated by tympanic neurectomy which intercepts these parasympathetic fibres at the level of middle ear. Some people like to place a sheet of fascia lata between the skin and the underlying fat to prevent secretomotor fibres reaching the sweat glands. Generally, no treatment other than reassurance is required in most of these patients. Also known as Crocodile tears (gustatory lacrimation): There is unilateral lacrimation with mastication. This is due to faulty regeneration of parasympathetic fibres which now supply lacrimal gland instead of the salivary glands. It can be treated by section of greater superficial petrosal nerve or tympanic neurectomy.",models/gemini-2.0-flash,C,C,Correct
485df1f3-140b-460d-89e2-d35cda7239d8,medmcqa,Opening of mouth is caused by:,A,"Ans. A Lateral pterygoidRef: Grays, 41st ed. pg. 507-508* The primary function of the lateral pterygoid muscle is to pull the head of the condyle out of the mandibular fossa along the articular eminence to protrude the mandible.* The effort of the lateral pterygoid muscles acts in helping lower the mandible and open the jaw whereas unilteral action of a lateral pterygoid produces contralateral excursion (a form of mastication), usually performed in concert with the medial pterygoids.* Unlike the other three muscles of mastication, the lateral pterygoid is the only muscle of mastication that assists in depressing the mandible i.e. opening the jaw. At the beginning of this action it is assisted by the digastric, mylohyoid and geniohyoid muscles.",models/gemini-2.0-flash,A,A,Correct
0c2e0b04-3761-4870-9e00-142c5ca752e8,medmcqa,All are true about streptococcus Except,A,"Mucoid colonies are due to the production of the capsule of hyaluronic acid not due to M-protein. Growth characteristic of Strep. pyogenes: On blood agar, virulent stains form matt or mucoid colonies while avirulent from glossy colonies. M, T, R are proteins found on the outer pa of the cell wall and forms the basis of Griffith classification. M protein - acts as virulence factor and antibody against it is protective. T and R protein - No relation to virulence Ref : 208",models/gemini-2.0-flash,A,A,Correct
d0a95794-ea5e-4b1c-a30f-1b6e4c58a9c4,medmcqa,What is monitored in a patient of Pre eclamsia ?,D,"Ans. is 'd' i.e. All of the abov Investigations in a case of Pre eclampsia* URINE for proteins/albumin. 24 hours urine protein* CBC: There is hemoconcentration so HB values are false elevated. Low platlets indicate HELLP syndrome* Sr uric acid: It is a biochemical marker of preeclampsia. Raised levels (>4.5 mg/dl) indicate renal involvement and also correlate with severity of preeclampsia, volume contraction and fetal jeopardy.* LFT: SGOT, SGPT, Bilirubin* RFT: Sr creatinine* Coagulation profile may be required in severe cases:i) BTii) CTiii) PT, APTTiv) Fibrinogen levelsv) FDP",models/gemini-2.0-flash,D,D,Correct
b83ec510-9c3f-4f3c-ae71-6cad16b917ea,medmcqa,In a young female of reproductive age an absolute contraindication for prescribing oral contraceptive pills is:,D,"Ans-D i.e., Impaired liver function Repeat Q No 173 (Nov. 2004)Absolute contraindications include:A personal h/O thromboembolic venous, arterial or cardiac disease or severe or multiple risk factor for these. Transient cerebral ischaemic attacks without a headache.Infective hepatitis, until 3 months after liver function tests has become normal, and another liver disease including disturbances of hepatic excretion e.g. cholestatic jaundice, Dubin Johnson and Rotor syndromes.A migraine, if there is a typical aura, focal features or if it is severe and lasts > 72 hours despite t/t or is treated with an ergot derivative.Carcinoma of the breast or the genital tractOther conditions including SLE, porphyria, following the evacuation of a hydatidiform mole (until urine and plasma gonadotropin concentrations are normal), undiagnosed vaginal bleeding.Relative contraindications of OCP'sThe family history of venous thromboembolism, arterial disease or a known prethrombotic condition e.g. Factor V Leiden (pretreatment coagulation investigation is advised).Diabetes mellitus which may be precipitated or become more difficult to control (avoid if there are diabetic complications).Hypertension (avoid if B.P. exceeds 160/100)Smoking > 40 Cigarettes per day (15 Cigarettes/day enhances the risk of circulatory disease and constitutes an absolute contraindication for women over 35 years.Long-term immobility (e.g. due to Leg plaster, confinement to bed.Breastfeeding (until weaning or for 6 months after birth).Obesity",models/gemini-2.0-flash,D,D,Correct
5602f3e5-6f42-4102-ab85-4e8426f8a377,medmcqa,"A tracheostomised patient, with poex tracheostomy tube, in the ward, developed sudden complete blockage of the tube. Which of the following is best next step in the management?",A,"Immediate removal of the tracheostomy tube is best next step in the management in the above case -Suction of tube with sodium bicarbonate is done to avoid the blockage. -Suction of the tube with saline can't be used when there's a complete obstruction. - Jet ventilation is done below the level of larynx, when we're operating on the larynx.",models/gemini-2.0-flash,A,A,Correct
a48aea6e-3421-42b8-8a92-767a3436d2f1,medmcqa,"All of the following are well recognised predisposing factors for adult respiratory distress syndrome, except:",C,Status asthmaticus is an example of type 2 respiratory failure while ARDS is type 1 respiratory failure. All other choices lead to cytokines release and damage the alveoli leading to ARDS.,models/gemini-2.0-flash,C,C,Correct
be63f66a-3eaa-44fb-99a7-5d95ecbecf3f,medmcqa,Gottron papules is seen in ?,A,"Ans. is 'a' i.e., Dermatomyositis",models/gemini-2.0-flash,A,A,Correct
0fcd762f-fc59-486b-b27d-3295dbaf0e2c,medmcqa,Which among the following is the BEST irrigating fluid during ECCE?,D,"BSS plus a balanced salt solution enhanced with bicarbonate, dextrose and glutathione. It is specially used for surgeries requiring prolonged irrigation such as phacoemulsification, pars plana vitrectomy and automated extracapsular cataract extraction. Balanced sterile solution is a sterile physiologically balanced irrigating fluid. It is the most frequently used solution during ophthalmic surgery to keep the cornea from drying out. BSS plus solution causes less corneal edema and endothelial cell damage following vitrectomy. The glutathione protects against depletion of endothelial ATP levels and maintains the integrity of the cell membrane by counteracting endogenous and exogenous oxidative agents. Ref: Surgical Technology for the Surgical Technologist: A Positive Care Approach By Association of Surgical Technologists page 223. Ocular Toxicity of Intraoperatively Used Drugs and Solutions By Rudolph Marie Matheus Antonius Nuijts page 16. Clinical Ophthalmology: Contemporary Perspectives, 9/e By Gupta page 43.",models/gemini-2.0-flash,C,C,Incorrect
7842833c-724b-42e9-988f-9a546ef012bc,medmcqa,Acute Gouty ahritis is seen early in treatment following -,D,"All of the above Rapid lowering of urate level in chronic gout, by any means, may precipitate an attack of acute gout, probably by causing the dissolution of tophi. o It is therefore usual to give prophylactic suppressive treatment with indomethacine, colchicine or steroid cover during first 2 months of allopurinol or uricosurics. o Amongs the given options, allopurinol, probenecid and Rasburicase are the drugs that lower serum urate level. So, all three can precipitate acute gout. However, among these three, allopurinol is used most commonly therefore is the best answer here.",models/gemini-2.0-flash,D,D,Correct
a5f415f4-c085-46c1-936b-4550065920f9,medmcqa,Chandler's index is associated with: September 2006,B,"Ans. B: Hook worm Morbidity and moality from hookworm infection depend much on the worm load. Chandler worked out an index on the basis of an average number of hookworm eggs per gram of feces for the entire community, Chandler's index is still used in epidemiological studies of hookworm disease. By this index, worm loads in different population groups can be compared and also the degree of reduction of egg output after mass treatment.",models/gemini-2.0-flash,B,B,Correct
94ba87f0-bd34-460a-b611-f816dfefea3b,medmcqa,Heparin is the commonly used anticoagulant in cardiac surgery. All of the following are true about heparin except-,A,Ans. is 'a' Weakest acid found in living organism Heparin is a direct acting anticoagulant Chemical nature and preparationHeparin is a sulfated mucopolysaccharide which occurs in the secretory granules of mast cells.It is the strongest organic acid in the body and in the solution it carries an electronegative charge.It is prepared commercially from a variety of animal tissues (generally porcine intestinal mucosa or bovine lung).Mechanism of Action of HeparinHeparin acts by activating antithrombin which is a naturally occuring inhibitor of activated coagulation factors of intrinsic and common pathway. 'Adverse effects of HeparinBleedingHeparin induced thrombocytopeniaOccurs more commonly in heparin derived from bovine lung.Heparin induced thrombocytopenia should be suspected in whom the platelet count falls by 50% or more after starting heparin and usually occurs 5 or more days after starting therapy.In patients with heparin induced thrombocytopenia following drugs should be substituted.Danaparoid sodiumHirudinArgatrobanOsteoporosis - (most frequently seen in pregnancy)Hypersensitivity reactions & skin necrosis,models/gemini-2.0-flash,A,A,Correct
bafc8c3c-4119-4aa0-a7e5-0f48ed28ccd4,medmcqa,One of the following is the first enzyme to be released at the site of wound?,B,Ref - Krishan Vij textbook of forensic medicine and toxicology 5e pg - 202,models/gemini-2.0-flash,C,C,Incorrect
ab838e4c-721e-490c-b721-f2eec9403c66,medmcqa,Sign of diabetic ketoacidosis is-,C,"Physical findings of diabetic ketoacidosis are tachycardia, dehydration/hypotension, hypothermia, tachypnea/Kussmaul respirations/ respiratory distress, abdominal tenderness (may resemble acute pancreatitis or surgical abdomen), lethargy/obtundation/cerebral edema/possibly coma. Reference : page 2418 Harrison's Principles of Internal Medicine 19th edition",models/gemini-2.0-flash,C,C,Correct
7d6f7593-99bd-4fa2-9722-2e813270f187,medmcqa,Which of the following drug is used in scabies as single oral dose agent: March 2011,C,"Ans. C: Ivermectin Ivermectin is used as single oral dose of 200 microgram/ kg body weight It can be repeated after 2 weeks It is indicated in epidemics of scabies in orphanages and Norwegian scabies Scabies: Incubation period: 4 weeks Pathognomic lesion: Burrow, which lies in stratum corneum MC site in infants: Scalp, face Most severe form: Norwegian scabies Drug used orally: Ivermectin",models/gemini-2.0-flash,C,C,Correct
15285e5f-a482-4072-a123-0ebf1995c01b,medmcqa,Most common complication after ERCP is,A,"Complication perforation(1.3%)/hemorrhage (1.4%),pancreatitis (4.3%) and sepsis (3-30%). Bailey & Love 26th, 208",models/gemini-2.0-flash,A,A,Correct
8ce680ed-3297-4dda-bb9b-ec514e2f3279,medmcqa,Progesterone production in the ovary is primarily by:,C,,models/gemini-2.0-flash,C,C,Correct
68ce51d2-1478-4b0f-a475-66709c49f908,medmcqa,"Which of the following clinical situations is associated with an increase in predominantly conjugated (""direct"") bilirubin?",D,"Of the conditions listed, only pancreatic head tumors are associated with an increase in conjugated (""direct"") bilirubin (obstructive jaundice). Increased levels of unconjugated (""direct"") bilirubin result from hemolysis over liver defects that impair uptake or conjugation mechanism in liver cells (Gilbe's syndrome, Crigler- Najjar syndrome) positive. Unconjugated bilirubin may cross the immature blood brain Barrier of the newborn and cause Kernicterus. The physiologic jaundice of the newborn observed during the first week of bih is usually mild and due to relatively immature liver conjugation. Ref: Cothren C., Biffl W.L., Moore E.E. (2010). Chapter 7. Trauma. In F.C. Brunicardi, D.K. Andersen, T.R. Billiar, D.L. Dunn, J.G. Hunter, J.B. Matthews, R.E. Pollock (Eds), Schwaz's Principles of Surgery, 9e.",models/gemini-2.0-flash,D,D,Correct
2db2d6a0-d45d-4cb4-93d3-02fb80d7c6f0,medmcqa,"The use of kinematic face bow is contraindicated in the
edentulous patients because",D,,models/gemini-2.0-flash,D,D,Correct
3c33c260-cb6b-4e51-80cc-39885fca466e,medmcqa,Regarding carcinoma Gallbladder true statement,B,"Clinical features Most commonly presents with right upper quadrant pain often mimicking cholecystitis and cholelithiasis Weight loss, jaundice and abdominal pain are less common presenting symptoms Chronic cholecystitis with a recent change in quality or frequency of the painful episodes in 40% patients Malignant biliary obstruction with jaundice, weight loss and RUQ pain Ref: Sabiston 20th edition Pgno : 1512-1514",models/gemini-2.0-flash,B,B,Correct
a544e2fd-3cd4-4d3d-9b0a-ec6848b70e9d,medmcqa,Which anaesthetic agent increases intracranial tension among the following,D,All inhalational anaesthetics directly act on cerebral blood vessels→vasodilatation→increase cerebral blood flow→ increase intracranial tension,models/gemini-2.0-flash,D,D,Correct
a3ceeb36-5207-4a64-b433-d608219c0967,medmcqa,Granules of Eleidin are present in which of the following layer?,B,Stratum Lucidum - Also called clear cell layer. Present only in skin of palms and soles. Translucent due to presence of refractile Eleidin granules,models/gemini-2.0-flash,B,B,Correct
15012daa-62ab-439c-be19-d228ae5bcb4e,medmcqa,Which of the following drug is a long acting beta–2 agonist ?,B,,models/gemini-2.0-flash,B,B,Correct
ccd164d1-984c-4b6f-a02e-fac406b5a4be,medmcqa,Antidepressant drug used in nocturnal enuresis is:,A,Sleep related enuresis- Treatment Bed alarms (behavioral therapy)- TOC Desmopressin (DOC) Imipramine (TCA Antidepressant),models/gemini-2.0-flash,A,A,Correct
